category_code,category_name,additive_name,cns,ins,max_amount,unit,remark,calc_basis
14.05,茶、咖啡、植物(类)饮料,纽甜,19.019,961,0.05,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计
14.05.03,植物饮料,纽甜,19.019,961,0.02,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计
14.07,特殊用途饮料,纽甜,19.019,961,0.033,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计
14.08,风味饮料,纽甜,19.019,961,0.033,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计
15.03,发酵酒(15.03.01葡萄酒除外),纽甜,19.019,961,0.033,g/kg,,
16.01,果冻,纽甜,19.019,961,0.1,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
16.06,膨化食品,纽甜,19.019,961,0.032,g/kg,,
04.01.02.04,水果罐头,偏酒石酸,01.105,353,-1.0,,,
03.0,冷冻饮品(03.04食用冰除外),葡萄皮红,08.135,163(ii),1.0,g/kg,,
04.01.02.05,果酱,葡萄皮红,08.135,163(ii),1.5,g/kg,,
05.02,糖果,葡萄皮红,08.135,163(ii),2.0,g/kg,,
07.0,焙烤食品,葡萄皮红,08.135,163(ii),2.0,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],葡萄皮红,08.135,163(ii),2.5,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
15.02,配制酒,葡萄皮红,08.135,163(ii),1.0,g/kg,,
--,"各类食品,表 A.2中编号为1~4、6~68的食品类别除外",葡萄糖酸-δ-内酯,18.007,575,-1.0,GMP,,
-,"各类食品,表 A.2中编号为1~68的食品类别除外",葡萄糖酸钠,01.312,576,-1.0,GMP,,
04.02.02.03,腌渍的蔬菜(仅限橄榄),葡萄糖酸亚铁,09.005,579,0.15,g/kg,,以铁计
03.0,冷冻饮品(03.04食用冰除外),普鲁兰多糖,14.011,1204,10.0,g/kg,,
05.02,糖果,普鲁兰多糖,14.011,1204,50.0,g/kg,,
05.03,糖果和巧克力制品包衣,普鲁兰多糖,14.011,1204,50.0,g/kg,,
09.03,预制水产品(半成品),普鲁兰多糖,14.011,1204,30.0,g/kg,,
12.10,复合调味料,普鲁兰多糖,14.011,1204,50.0,g/kg,,
14.02.03,果蔬汁(浆)类饮料,普鲁兰多糖,14.011,1204,3.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
14.06.02,蛋白固体饮料,普鲁兰多糖,14.011,1204,50.0,g/kg,,
16.07,其他(仅限膜片),普鲁兰多糖,14.011,1204,-1.0,GMP,,
,"各类食品,表 A.2中编号为1~68的食品类别除外",羟丙基淀粉,20.014,1440,-1.0,GMP,,
-,"各类食品,表 A.2中编号为1~4、6~68的食品类别除外",羟丙基二淀粉磷酸酯,20.016,1442,-1.0,GMP,,
,"各类食品,表 A.2中编号为1~68的食品类别除外","羟丙基甲基纤维素(简称""HPMC"")",20.043,461,-1.0,GMP,,
02.01,基本不含水的脂肪和油,羟基硬脂精(又名氧化硬脂精),00.017,387,0.5,g/kg,,
04.01.01.02,经表面处理的鲜水果,氢化松香甘油酯,10.013,,0.5,g/kg,,
14.02.03,果蔬汁(浆)类饮料,氢化松香甘油酯,10.013,,0.1,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
14.08,风味饮料(仅限果味饮料),氢化松香甘油酯,10.013,,0.1,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
01.01.03,调制乳,氢氧化钙,01.202,526,-1.0,GMP,,
01.03,乳粉和奶油粉及其调制产品(01.03.01乳粉和奶油粉除外),氢氧化钙,01.202,526,-1.0,GMP,,
13.01,婴幼儿配方食品,氢氧化钙,01.202,526,-1.0,GMP,,
01.03.02,调制乳粉和调制奶油粉,氢氧化钾,01.203,525,-1.0,GMP,,
07.03,饼干,氢氧化钾,01.203,525,-1.0,GMP,,
13.01,婴幼儿配方食品,氢氧化钾,01.203,525,-1.0,GMP,,
,"各类食品,表 A.2中编号为1~68的食品类别除外",琼脂,20.001,406,-1.0,GMP,,
01.01.03,调制乳,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.05,g/kg,,以日落黄计
01.02.02,风味发酵乳,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.05,g/kg,,以日落黄计
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.05,g/kg,,以日落黄计
03.0,冷冻饮品(03.04食用冰除外),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.09,g/kg,,以日落黄计
04.01.02.04,水果罐头(仅限西瓜酱罐头),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
04.01.02.05,果酱,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.5,g/kg,,以日落黄计
04.01.02.08,蜜饯,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
04.01.02.09,装饰性果蔬,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.2,g/kg,,以日落黄计
04.04.01.06,熟制豆类,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
04.05.02,加工坚果与籽类,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.01.01、05.04除外),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
05.01.02,巧克力和巧克力制品、除05.01.01以外的可可制品,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
05.02.02,除胶基糖果以外的其他糖果,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
05.03,糖果和巧克力制品包衣,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
06.05.02.02,虾味片,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
06.05.02.04,粉圆,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.2,g/kg,,以日落黄计
06.09,谷类和淀粉类甜品(如米布丁、木薯布丁),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.02,g/kg,"如用于布丁粉,按冲调倍数增加使用量",以日落黄计
06.11,面糊 (如用于鱼和禽肉的拖面粉、裹粉、煎炸粉),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
07.02.04,糕点上彩装,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
07.04,焙烤食品馅料及表面用挂浆(仅限饼干夹心),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
07.04,焙烤食品馅料及表面用挂浆 (仅限布丁、糕点用馅料及表面用挂浆),"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
09.03.03,鱼子制品,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.2,g/kg,,仅限使用日落黄
11.05.01,水果调味糖浆,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.5,g/kg,,以日落黄计
11.05.02,其他调味糖浆,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.3,g/kg,,以日落黄计
12.10,复合调味料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.2,g/kg,,以日落黄计
12.10.02,半固体复合调味料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.5,g/kg,,以日落黄计
14.02.03,果蔬汁(浆)类饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
14.03.01,含乳饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.05,g/kg,,以日落黄计
14.03.01.03,乳酸菌饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
14.03.02,植物蛋白饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
14.04,碳酸饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
14.06,固体饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.6,g/kg,,以日落黄计
14.07,特殊用途饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
14.08,风味饮料,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
15.02,配制酒,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,,以日落黄计
16.01,果冻,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.025,g/kg,"如用于果冻粉,按冲调倍数增加使用量",以日落黄计
16.06,膨化食品,"日落黄及其铝色淀(包括日落黄,日落黄铝色淀)",08.006,110,0.1,g/kg,仅限使用日落黄,以日落黄计
01.06,干酪、再制干酪、干酪制品及干酪类似品,溶菌酶,17.035,1105,-1.0,g/kg,,
15.03,发酵酒(15.03.01葡萄酒除外),溶菌酶,17.035,1105,0.5,g/kg,,
04.01.01.02,经表面处理的鲜水果,肉桂醛,17.012,,-1.0,mg/kg,残留量≤0.3mg/kg,
--,"各类食品,表 A.2 中 编 号 为 1~4、6~53、57~68的食品类别除外",乳酸,01.102,270,-1.0,GMP,,
04.01.02,加工水果,乳酸钙,01.310,327,-1.0,g/kg,,
04.02.02.04,蔬菜罐头(仅限酸黄瓜产品),乳酸钙,01.310,327,1.5,g/kg,,
05.02,糖果,乳酸钙,01.310,327,-1.0,g/kg,,
12.10,复合调味料(仅限油炸薯类调味料),乳酸钙,01.310,327,10.0,g/kg,,
14.06,固体饮料,乳酸钙,01.310,327,21.6,g/kg,,
16.01,果冻,乳酸钙,01.310,327,6.0,g/kg,,以冲调倍数增加使用量
16.06,膨化食品,乳酸钙,01.310,327,1.0,g/kg,,
--,"各类食品,表 A.2中编号为1~68的食品类别除外",乳酸钾,15.011,326,-1.0,GMP,,
01.0,乳及乳制品(13.0特殊膳食用食品涉及品种 除 外 )(01.01.01 巴 氏 杀 菌 乳、01.01.02灭菌乳和高温杀菌乳、01.02.01发酵 乳、01.03.01 乳 粉 和 奶 油 粉 和01.05.01稀奶油除外),乳酸链球菌素,17.019,234,0.5,g/kg,,
04.02.02.03,腌渍的蔬菜,乳酸链球菌素,17.019,234,0.5,g/kg,,
04.03.02,加工食用菌和藻类(04.03.02.04食用菌和藻类罐头除外),乳酸链球菌素,17.019,234,0.5,g/kg,,
04.04.01.03.02,卤制豆干,乳酸链球菌素,17.019,234,0.5,g/kg,,
06.04.02.02,其他杂粮制品(仅限杂粮灌肠制品),乳酸链球菌素,17.019,234,0.25,g/kg,,
06.07,方便米面制品(仅限方便湿面制品),乳酸链球菌素,17.019,234,0.25,g/kg,,
06.07,方便米面制品(仅限米面灌肠制品),乳酸链球菌素,17.019,234,0.25,g/kg,,
07.01,面包,乳酸链球菌素,17.019,234,0.3,g/kg,,
07.02,糕点,乳酸链球菌素,17.019,234,0.3,g/kg,,
08.02,预制肉制品,乳酸链球菌素,17.019,234,0.5,g/kg,,
08.03,熟肉制品(08.03.08肉罐头类除外),乳酸链球菌素,17.019,234,0.5,g/kg,,
09.04,熟制水产品(可直接食用),乳酸链球菌素,17.019,234,0.5,g/kg,,
10.03,蛋制品(改变其物理性状)[10.03.01脱水蛋制品(如蛋白粉、蛋黄粉、蛋白片)、10.03.03蛋液与液态蛋除外],乳酸链球菌素,17.019,234,0.25,g/kg,,
12.03,食醋,乳酸链球菌素,17.019,234,0.15,g/kg,,
12.04,酱油,乳酸链球菌素,17.019,234,0.2,g/kg,,
12.05,酿造酱,乳酸链球菌素,17.019,234,0.2,g/kg,,
12.10,复合调味料,乳酸链球菌素,17.019,234,0.2,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],乳酸链球菌素,17.019,234,0.2,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
,"各类食品,表 A.2中编号为1~68的食品类别除外",乳酸钠,15.012,325,-1.0,g/kg,,
06.03.02.01,生湿面制品(如 面 条、饺 子 皮、馄 饼 皮、烧麦皮),乳酸钠,15.012,325,2.4,g/kg,,
01.05.01,稀奶油,乳酸脂肪酸甘油酯,10.031,472b,-1.0,g/kg,,
-,"各类食品,表 A.2 中 编 号 为 1~4、6~49、54~68的食品类别除外",乳糖醇,19.014,966,-1.0,GMP,,
01.01.03,调制乳,乳糖酶,00.023,,-1.0,GMP,,
01.02.02,风味发酵乳,乳糖酶,00.023,,-1.0,GMP,,
01.03.02,调制乳粉和调制奶油粉,乳糖酶,00.023,,-1.0,GMP,,
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),乳糖酶,00.023,,-1.0,GMP,,
01.05,稀奶油(淡奶油)及其类似品(01.05.01稀奶油除外),乳糖酶,00.023,,-1.0,GMP,,
01.01.03,调制乳,三氯蔗糖(又名蔗糖素),19.016,955,0.3,g/kg,,
01.02.02,风味发酵乳,三氯蔗糖(又名蔗糖素),19.016,955,0.3,g/kg,,
01.03.02,调制乳粉和调制奶油粉,三氯蔗糖(又名蔗糖素),19.016,955,1.0,g/kg,,
01.06.04,再制干酪及干酪制品,三氯蔗糖(又名蔗糖素),19.016,955,0.2,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
04.01.02.02,水果干类,三氯蔗糖(又名蔗糖素),19.016,955,0.15,g/kg,,
04.01.02.04,水果罐头,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
04.01.02.05,果酱,三氯蔗糖(又名蔗糖素),19.016,955,0.45,g/kg,,
04.01.02.08,蜜饯,三氯蔗糖(又名蔗糖素),19.016,955,1.5,g/kg,,
04.01.02.12,煮熟的或油炸的水果,三氯蔗糖(又名蔗糖素),19.016,955,0.15,g/kg,,
04.02.02.03,腌渍的蔬菜,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
04.03.02,加工食用菌和藻类(04.03.02.01冷冻食用菌和藻类除外),三氯蔗糖(又名蔗糖素),19.016,955,0.3,g/kg,,
04.04.01.05,新型豆制品(大豆蛋白及其膨化食品、大豆素肉等),三氯蔗糖(又名蔗糖素),19.016,955,0.4,g/kg,,
04.04.02.01,腐乳类,三氯蔗糖(又名蔗糖素),19.016,955,1.0,g/kg,,
04.05.02,加工坚果与籽类,三氯蔗糖(又名蔗糖素),19.016,955,1.0,g/kg,,
05.02,糖果,三氯蔗糖(又名蔗糖素),19.016,955,1.5,g/kg,,
06.04.02.01,杂粮罐头,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
06.04.02.02,其他杂粮制品(仅限微波爆米花),三氯蔗糖(又名蔗糖素),19.016,955,5.0,g/kg,,
06.06,"即食谷物,包括碾轧燕麦(片)",三氯蔗糖(又名蔗糖素),19.016,955,1.0,g/kg,,
06.07,方便米面制品,三氯蔗糖(又名蔗糖素),19.016,955,0.6,g/kg,,
07.0,焙烤食品,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
08.03.05,肉灌肠类,三氯蔗糖(又名蔗糖素),19.016,955,0.35,g/kg,,
11.04,餐桌甜味料,三氯蔗糖(又名蔗糖素),19.016,955,-1.0,GMP,,
12.03,食醋,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
12.04,酱油,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
12.05,酿造酱,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
12.09.03,香辛料酱(如芥末酱、青芥酱),三氯蔗糖(又名蔗糖素),19.016,955,0.4,g/kg,,
12.10,复合调味料,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
12.10.02.01,蛋黄酱、沙拉酱,三氯蔗糖(又名蔗糖素),19.016,955,1.25,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
15.02,配制酒,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,
15.03,发酵酒(15.03.01葡萄酒除外),三氯蔗糖(又名蔗糖素),19.016,955,0.65,g/kg,,
16.01,果冻,三氯蔗糖(又名蔗糖素),19.016,955,0.45,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
08.03.05,肉灌肠类,三赞胶,20.047,,5.0,g/kg,,
14.02.03,果蔬汁(浆)饮料,三赞胶,20.047,,1.4,g/kg,"以即饮状态计,相应的固体饮料按照稀释倍数增加使用量",
14.03.02,植物蛋白饮料,三赞胶,20.047,,1.3,g/kg,"以即饮状态计,相应的固体饮料按照稀释倍数增加使用量",
04.01.02.08.05,果糕类,桑椹红,08.129,,5.0,g/kg,,
05.02,糖果,桑椹红,08.129,,2.0,g/kg,,
14.02.03,果蔬汁(浆)类饮料,桑椹红,08.129,,1.5,g/kg,"以即饮状态计,相应的固体饮料按照稀释倍数增加使用量",
14.08,风味饮料,桑椹红,08.129,,1.5,g/kg,"以即饮状态计,相应的固体饮料按照稀释倍数增加使用量",
15.03.03,果酒,桑椹红,08.129,,1.5,g/kg,,
16.01,果冻,桑椹红,08.129,,5.0,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
06.03.01.02,专用小麦粉(如自发粉、饺子粉等),沙蒿胶,20.037,,0.3,g/kg,,
06.03.02.02,生干面制品(仅限挂面),沙蒿胶,20.037,,0.3,g/kg,,
06.04.02,杂粮制品,沙蒿胶,20.037,,0.3,g/kg,,
06.07,方便米面制品(仅限方便面),沙蒿胶,20.037,,0.3,g/kg,,
08.02,预制肉制品,沙蒿胶,20.037,,0.5,g/kg,,
08.03.04,西式火腿(熏烤、烟熏、蒸煮火腿)类,沙蒿胶,20.037,,0.5,g/kg,,
08.03.05,肉灌肠类,沙蒿胶,20.037,,0.5,g/kg,,
09.02.03,冷冻水产糜及其制品(包括冷冻丸类产品等),沙蒿胶,20.037,,0.5,g/kg,,
02.01.01.02,氢化植物油,沙棘黄,08.124,,1.0,g/kg,,
07.02.04,糕点上彩装,沙棘黄,08.124,,1.5,g/kg,,
01.06,干酪、再制干酪、干酪制品及干酪类似品,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
02.01.01.02,氢化植物油,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
02.02.02,脂肪含量80%以下的乳化制品,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
03.03,风味冰、冰棍类,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,,以山梨酸计
04.01.01.02,经表面处理的鲜水果,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,,以山梨酸计
04.01.02.05,果酱(罐头除外),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
04.01.02.08,蜜饯,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,,,
04.02.01.02,经表面处理的新鲜蔬菜,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,,以山梨酸计
04.02.02.03,腌渍的蔬菜,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
04.03.02,加工食用菌和藻类(04.03.02.01冷冻食用菌和藻类、04.03.02.04食用菌和藻类罐头除外),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,,以山梨酸计
04.04.01.03,豆干再制品,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
04.04.01.05,新型豆制品(大豆蛋白及其膨化食品、大豆素肉等),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
05.02.01,胶基糖果,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.5,g/kg,,以山梨酸计
05.02.02,除胶基糖果以外的其他糖果,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
06.04.02.02,其他杂粮制品(仅限杂粮灌肠制品),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.5,g/kg,,以山梨酸计
06.07,方便米面制品(仅限米面灌肠制品),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.5,g/kg,,以山梨酸计
07.01,面包,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
07.02,糕点,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
07.04,焙烤食品馅料及表面用挂浆,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
08.03,熟肉制品(08.03.08肉罐头类除外),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.075,g/kg,,以山梨酸计
08.03.05,肉灌肠类,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.5,g/kg,,以山梨酸计
09.03,预制水产品(半成品),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.075,g/kg,,以山梨酸计
09.03.02,腌制水产品(仅限即食海蜇),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
09.03.04,风干、烘干、压干等水产品,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
09.04,熟制水产品(可直接食用),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
09.06,其他水产品及其制品,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
10.03,蛋制品(改变其物理性状)[10.03.01脱水蛋制品(如蛋白粉、蛋黄粉、蛋白片)、10.03.03蛋液与液态蛋除外],"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.5,g/kg,,以山梨酸计
11.05,调味糖浆,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
12.03,食醋,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
12.04,酱油,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
12.05,酿造酱,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,,以山梨酸计
12.10,复合调味料,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,,以山梨酸计
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)除外],"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.5,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",以山梨酸计
14.02.02,浓缩果蔬汁(浆)(仅限食品工业用),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,2.0,g/kg,,以山梨酸计
14.03.01.03,乳酸菌饮料,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,1.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",以山梨酸计
15.02,配制酒,"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.4,g/kg,,以山梨酸计
15.02,配制酒(仅限青稞干酒),"山梨酸及其钾盐(包括山梨酸,山梨酸钾)",17.003,200,0.6,g/L,,以山梨酸计
